enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
27359,0.55,Male,Has relevent experience,Part time course,Masters,STEM,9,50-99,Pvt Ltd,3,10,1.0
26707,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Funded Startup,1,54,0.0
1793,0.769,Male,Has relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,11,0.0
2203,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Pvt Ltd,4,50,1.0
2347,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,1,99,0.0
28256,0.924,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,28,0.0
17522,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Funded Startup,1,9,1.0
26813,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,29,0.0
12902,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,1,33,0.0
3864,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,19,<10,Early Stage Startup,4,6,0.0
7995,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,66,0.0
21116,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,1000-4999,Pvt Ltd,1,160,0.0
1760,0.92,Male,Has relevent experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,2,31,0.0
25873,0.925,Male,No relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,1,62,0.0
24501,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Early Stage Startup,1,8,1.0
27081,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Pvt Ltd,>4,5,0.0
28022,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,10/49,Pvt Ltd,1,24,1.0
27618,0.924,Male,No relevent experience,Full time course,Masters,STEM,9,100-500,Public Sector,1,45,1.0
11067,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,5000-9999,Public Sector,2,68,1.0
20004,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,Public Sector,3,84,0.0
19579,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,15,1.0
24339,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,1,23,0.0
12346,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,never,18,1.0
20581,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,10/49,Public Sector,1,48,1.0
28636,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,11,100-500,Pvt Ltd,3,36,1.0
27928,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,1,61,0.0
30689,0.939,Male,Has relevent experience,Part time course,Masters,STEM,15,<10,Pvt Ltd,1,31,0.0
28315,0.624,Male,Has relevent experience,Part time course,Masters,STEM,7,50-99,Funded Startup,1,24,1.0
5667,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,50-99,Funded Startup,1,30,0.0
10294,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,4,4,1.0
20638,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,40,1.0
33349,0.624,Male,No relevent experience,Part time course,Graduate,STEM,2,10/49,Early Stage Startup,2,20,0.0
6681,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,500-999,Pvt Ltd,1,80,1.0
32900,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,2,55,1.0
28400,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,>4,166,1.0
29237,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,78,0.0
6450,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,3,68,0.0
11920,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,13,10000+,Pvt Ltd,1,24,0.0
11971,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,12,1000-4999,Pvt Ltd,1,41,0.0
32522,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,4,24,0.0
10892,0.92,Male,No relevent experience,Full time course,Masters,STEM,8,50-99,NGO,3,28,0.0
28262,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,37,0.0
9373,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,85,0.0
17663,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,65,0.0
15739,0.804,Male,No relevent experience,Full time course,Masters,STEM,1,50-99,Public Sector,1,45,0.0
22328,0.682,Male,No relevent experience,Part time course,Graduate,STEM,6,100-500,Public Sector,1,110,0.0
1394,0.895,Male,No relevent experience,Full time course,Graduate,STEM,7,<10,Funded Startup,4,22,0.0
14335,0.563,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,2,100,1.0
32754,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,160,1.0
19305,0.897,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Funded Startup,1,11,0.0
29173,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,92,0.0
31825,0.624,Male,Has relevent experience,Full time course,Graduate,Other,11,500-999,Pvt Ltd,3,34,0.0
15069,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,19,50-99,Funded Startup,1,7,1.0
3462,0.92,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,7,1.0
30082,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,8,1000-4999,Public Sector,4,43,1.0
28720,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,332,0.0
11546,0.802,Male,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,2,40,0.0
30654,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,1,10,1.0
15933,0.91,Male,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,1,77,0.0
22384,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,1,<10,Early Stage Startup,1,73,0.0
14744,0.926,Male,Has relevent experience,Part time course,Masters,STEM,11,50-99,Pvt Ltd,1,77,0.0
26007,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Public Sector,1,19,0.0
27325,0.91,Male,No relevent experience,Part time course,Graduate,STEM,1,5000-9999,Pvt Ltd,1,34,0.0
30422,0.775,Male,Has relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Public Sector,1,44,0.0
30762,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,<10,Early Stage Startup,1,182,1.0
26618,0.556,Male,Has relevent experience,Part time course,Masters,STEM,2,10000+,Pvt Ltd,1,69,1.0
8096,0.878,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,4,69,0.0
7649,0.7659999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,2,92,1.0
5723,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,8,500-999,Pvt Ltd,1,85,0.0
32127,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,48,0.0
20209,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,2,151,0.0
1848,0.624,Male,Has relevent experience,Part time course,Masters,STEM,9,10000+,Pvt Ltd,4,36,1.0
23399,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,never,11,0.0
1288,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,40,0.0
5892,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,1,24,1.0
5356,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,1,144,0.0
30952,0.91,Male,No relevent experience,Part time course,Graduate,STEM,3,1000-4999,Public Sector,>4,84,0.0
13351,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Early Stage Startup,1,226,0.0
29834,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,3,204,1.0
32009,0.878,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,1,37,1.0
27900,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,2,28,1.0
11050,0.836,Male,Has relevent experience,Full time course,Graduate,Humanities,<1,100-500,Pvt Ltd,1,56,0.0
5184,0.579,Male,No relevent experience,Part time course,Graduate,STEM,2,100-500,Pvt Ltd,1,16,1.0
7952,0.624,Female,No relevent experience,Full time course,Graduate,STEM,6,10000+,Public Sector,1,15,1.0
13165,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,14,50-99,Pvt Ltd,>4,22,0.0
8952,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,23,1.0
30823,0.8959999999999999,Female,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,23,0.0
13490,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,19,10/49,Funded Startup,1,12,1.0
28087,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,7,<10,Early Stage Startup,1,63,0.0
14927,0.527,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,1,88,0.0
12012,0.55,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,NGO,1,110,1.0
5036,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Early Stage Startup,1,138,0.0
7434,0.939,Female,Has relevent experience,Part time course,Graduate,STEM,15,500-999,Pvt Ltd,1,44,0.0
26785,0.836,Male,No relevent experience,Full time course,Graduate,STEM,11,50-99,Pvt Ltd,never,28,0.0
24338,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,74,0.0
23612,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,1,53,0.0
8604,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Pvt Ltd,>4,43,0.0
25643,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,96,0.0
30203,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,22,0.0
9901,0.649,Male,Has relevent experience,Part time course,Graduate,STEM,1,10/49,Early Stage Startup,never,19,0.0
28880,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,10000+,Pvt Ltd,1,42,0.0
17739,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,1,22,0.0
336,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,96,0.0
11863,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,16,1000-4999,Pvt Ltd,1,30,0.0
14745,0.624,Female,No relevent experience,Full time course,Masters,STEM,6,10/49,Pvt Ltd,1,29,0.0
29029,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,2,100-500,Pvt Ltd,1,31,0.0
26734,0.893,Male,Has relevent experience,Part time course,Graduate,Arts,8,10/49,Public Sector,1,23,0.0
5297,0.893,Male,Has relevent experience,Part time course,Graduate,Humanities,>20,1000-4999,Pvt Ltd,1,96,0.0
13285,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,>4,118,0.0
14095,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,Humanities,2,100-500,Pvt Ltd,2,14,1.0
10286,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,1,4,1.0
24070,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,50-99,Funded Startup,4,33,0.0
21284,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,109,0.0
13528,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Funded Startup,3,51,0.0
22389,0.92,Female,Has relevent experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,1,20,1.0
28184,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,100-500,Pvt Ltd,never,284,1.0
30882,0.926,Female,No relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,1,56,0.0
32073,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,9,10000+,Pvt Ltd,2,74,0.0
5957,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,2,6,0.0
24964,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,1000-4999,Pvt Ltd,1,34,1.0
16047,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Public Sector,1,37,0.0
30431,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,>4,39,0.0
25441,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,16,10000+,Pvt Ltd,>4,90,0.0
10312,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1,55,0.0
4567,0.794,Female,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,65,0.0
3974,0.804,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Public Sector,1,2,1.0
21736,0.926,Male,No relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,324,1.0
18506,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,50-99,Pvt Ltd,1,22,0.0
17948,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,3,28,0.0
19839,0.91,Male,No relevent experience,Full time course,Graduate,STEM,8,100-500,Funded Startup,1,74,0.0
30152,0.92,Male,Has relevent experience,Part time course,Graduate,No Major,7,1000-4999,Public Sector,>4,22,0.0
13091,0.92,Male,No relevent experience,Part time course,Graduate,Other,6,10000+,Public Sector,3,55,0.0
17922,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,55,1.0
16749,0.926,Male,No relevent experience,Part time course,Masters,STEM,16,1000-4999,NGO,>4,101,0.0
14485,0.624,Male,Has relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,2,23,0.0
13724,0.926,Male,No relevent experience,Full time course,Masters,STEM,9,50-99,Public Sector,2,2,0.0
24075,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,56,1.0
9759,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,1,49,0.0
10547,0.624,Female,No relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,1,32,0.0
30087,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,1,58,1.0
25201,0.895,Male,No relevent experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,2,73,0.0
5231,0.899,Male,Has relevent experience,Full time course,Masters,STEM,13,500-999,Funded Startup,1,20,0.0
25254,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,1,4,1.0
31032,0.926,Male,Has relevent experience,Part time course,Masters,Business Degree,>20,1000-4999,Pvt Ltd,3,1,0.0
8059,0.913,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,18,0.0
20393,0.55,Male,Has relevent experience,Part time course,Graduate,No Major,6,500-999,Pvt Ltd,1,23,1.0
18592,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,never,44,0.0
28196,0.926,Male,No relevent experience,Full time course,Masters,STEM,13,10000+,Pvt Ltd,1,51,0.0
24692,0.727,Male,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,48,0.0
30625,0.579,Male,Has relevent experience,Full time course,Graduate,No Major,2,50-99,Pvt Ltd,1,4,1.0
12562,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Funded Startup,2,136,1.0
19506,0.926,Male,Has relevent experience,Full time course,Masters,STEM,11,5000-9999,Public Sector,1,22,0.0
18624,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,10,5000-9999,Pvt Ltd,1,286,1.0
7744,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Early Stage Startup,1,31,0.0
13401,0.802,Male,Has relevent experience,Part time course,Graduate,STEM,6,1000-4999,Pvt Ltd,1,141,0.0
19440,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,97,1.0
31846,0.92,Female,No relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0.0
14256,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,52,0.0
19940,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,>4,20,0.0
27954,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,13,1000-4999,Pvt Ltd,1,178,0.0
31120,0.624,Male,Has relevent experience,Full time course,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,4,0.0
16476,0.624,Male,Has relevent experience,Full time course,Masters,STEM,<1,50-99,Pvt Ltd,>4,78,1.0
17187,0.698,Male,No relevent experience,Full time course,Graduate,STEM,<1,100-500,NGO,1,56,0.0
33220,0.754,Male,Has relevent experience,Part time course,Masters,STEM,14,10000+,Public Sector,2,288,0.0
20420,0.897,Female,No relevent experience,Full time course,Phd,STEM,6,100-500,Public Sector,1,158,0.0
17298,0.897,Female,No relevent experience,Full time course,Graduate,STEM,4,10000+,Public Sector,1,47,0.0
2992,0.878,Male,Has relevent experience,Full time course,Masters,STEM,5,100-500,NGO,1,26,0.0
28761,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,10/49,Pvt Ltd,3,52,0.0
30172,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,10,5000-9999,Public Sector,2,11,0.0
18279,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,14,0.0
3393,0.92,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,2,47,0.0
31890,0.92,Male,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,28,0.0
33079,0.923,Male,Has relevent experience,Full time course,Graduate,STEM,11,1000-4999,Pvt Ltd,1,44,0.0
600,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,19,50-99,Pvt Ltd,1,292,0.0
10713,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,1,22,0.0
15643,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,17,10000+,Pvt Ltd,4,61,0.0
20528,0.897,Male,Has relevent experience,Full time course,Masters,STEM,5,10000+,Pvt Ltd,1,134,0.0
18520,0.836,Male,No relevent experience,Part time course,Masters,Humanities,19,10/49,Pvt Ltd,4,20,0.0
17014,0.855,Male,Has relevent experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,3,14,0.0
20223,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,never,10,1.0
9391,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,1,2,0.0
26300,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,2,112,0.0
33020,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,500-999,NGO,>4,24,0.0
19157,0.92,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Pvt Ltd,1,30,1.0
1124,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,10000+,Public Sector,>4,56,1.0
1018,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,100-500,Pvt Ltd,1,76,1.0
30782,0.92,Male,No relevent experience,Full time course,Graduate,Business Degree,>20,500-999,Other,>4,10,0.0
26979,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Pvt Ltd,3,44,1.0
23563,0.743,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,2,102,1.0
30490,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,<10,Pvt Ltd,1,24,0.0
18742,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,10/49,Pvt Ltd,1,101,1.0
12893,0.897,Male,No relevent experience,Part time course,Graduate,STEM,3,10000+,Pvt Ltd,1,5,0.0
19339,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,1,67,1.0
4759,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,Pvt Ltd,1,12,1.0
